2001-05-21,2213.59,0
2001-05-22,2210.34,0
2001-05-23,2197.59,0
2001-05-24,2198.3,0
2001-05-25,2193.58,0
2001-05-28,2179.7,0
2001-05-29,2180.28,0
2001-05-30,2211.2,0
2001-05-31,2214.26,0
2001-06-01,2219.59,0
2001-06-04,2226.78,0
2001-06-05,2234.99,0
2001-06-06,2238.5,0
2001-06-07,2229.81,0
2001-06-08,2223.07,0
2001-06-11,2214.62,0
2001-06-12,2222.96,0
2001-06-13,2242.42,0
2001-06-14,2202.4,0
2001-06-15,2210.97,0
2001-06-18,2167.65,0
2001-06-19,2170.45,0
2001-06-20,2163.12,0
2001-06-21,2189.15,0
2001-06-22,2206.07,0
2001-06-25,2230.2,0
2001-06-26,2233.59,0
2001-06-27,2229.83,0
2001-06-28,2219.25,0
2001-06-29,2218.03,0
2001-07-02,2205.99,0
2001-07-03,2211.83,0
2001-07-04,2202.06,0
2001-07-05,2181.66,0
2001-07-06,2170.52,0
2001-07-09,2169.66,0
2001-07-10,2189.78,0
2001-07-11,2168.74,0
2001-07-12,2165.49,0
2001-07-13,2161.34,0
2001-07-16,2146.24,0
2001-07-17,2140.98,0
2001-07-18,2146.54,0
2001-07-19,2150.26,0
2001-07-20,2179.62,0
2001-07-23,2169.01,0
2001-07-24,2136.45,0
2001-07-25,2112.26,0
2001-07-26,2094.01,0
2001-07-27,2065.73,0
2001-07-30,1956.82,0
2001-07-31,1920.32,0
2001-08-01,1986.93,0
2001-08-02,1957.02,0
2001-08-03,1958.69,0
2001-08-06,1882.13,0
2001-08-07,1903.93,0
2001-08-08,1895.17,0
2001-08-09,1924.59,0
2001-08-10,1955.04,0
2001-08-13,1955.1,0
2001-08-14,1939.54,0
2001-08-15,1947.36,0
2001-08-16,1919.65,0
2001-08-17,1924.0,0
2001-08-20,1934.49,0
2001-08-21,1938.87,0
2001-08-22,1903.45,0
2001-08-23,1902.99,0
2001-08-24,1886.8,0
2001-08-27,1827.25,0
2001-08-28,1843.39,0
2001-08-29,1847.54,0
2001-08-30,1839.63,0
2001-08-31,1834.14,0
2001-09-03,1817.19,0
2001-09-04,1862.36,0
2001-09-05,1868.27,0
2001-09-06,1861.56,0
2001-09-07,1808.84,0
2001-09-10,1856.53,0
2001-09-11,1863.78,0
2001-09-12,1852.6,0
2001-09-13,1839.91,0
2001-09-14,1818.38,0
2001-09-17,1784.61,0
2001-09-18,1798.62,0
2001-09-19,1822.69,0
2001-09-20,1818.42,0
2001-09-21,1807.02,0
2001-09-24,1794.96,0
2001-09-25,1793.88,0
2001-09-26,1767.81,0
2001-09-27,1764.93,0
2001-09-28,1764.87,0
2001-10-01,1764.87,0
2001-10-02,1764.87,0
2001-10-03,1764.87,0
2001-10-04,1764.87,0
2001-10-05,1764.87,0
2001-10-08,1726.53,0
2001-10-09,1744.64,0
2001-10-10,1686.61,0
2001-10-11,1638.33,0
2001-10-12,1691.33,0
2001-10-15,1687.28,0
2001-10-16,1655.9,0
2001-10-17,1643.07,0
2001-10-18,1615.58,0
2001-10-19,1572.45,0
2001-10-22,1520.67,0
2001-10-23,1670.56,0
2001-10-24,1718.06,0
2001-10-25,1676.5,0
2001-10-26,1677.88,0
2001-10-29,1700.48,0
2001-10-30,1682.77,0
2001-10-31,1689.17,0
2001-11-01,1707.75,0
2001-11-02,1691.35,0
2001-11-05,1679.57,0
2001-11-06,1671.28,0
2001-11-07,1594.05,0
2001-11-08,1605.87,0
2001-11-09,1630.36,0
2001-11-12,1621.19,0
2001-11-13,1615.93,0
2001-11-14,1617.1,0
2001-11-15,1621.34,0
2001-11-16,1646.76,0
2001-11-19,1669.89,0
2001-11-20,1699.73,0
2001-11-21,1705.66,0
2001-11-22,1715.81,0
2001-11-23,1712.56,0
2001-11-26,1705.89,0
2001-11-27,1722.59,0
2001-11-28,1735.0,0
2001-11-29,1732.3,0
2001-11-30,1747.99,0
2001-12-03,1762.56,0
2001-12-04,1769.68,0
2001-12-05,1745.23,0
2001-12-06,1751.18,0
2001-12-07,1745.41,0
2001-12-10,1748.68,0
2001-12-11,1728.88,0
2001-12-12,1715.17,0
2001-12-13,1688.01,0
2001-12-14,1675.51,0
2001-12-17,1665.94,0
2001-12-18,1687.29,0
2001-12-19,1672.7,0
2001-12-20,1631.54,0
2001-12-21,1640.14,0
2001-12-24,1606.1,0
2001-12-25,1611.17,0
2001-12-26,1633.64,0
2001-12-27,1627.92,0
2001-12-28,1639.48,0
2001-12-31,1645.97,0
2002-01-01,1645.97,0
2002-01-02,1645.97,0
2002-01-03,1645.97,0
2002-01-04,1611.39,0
2002-01-07,1596.76,0
2002-01-08,1583.46,0
2002-01-09,1561.35,0
2002-01-10,1576.44,0
2002-01-11,1535.59,0
2002-01-14,1485.11,0
2002-01-15,1459.65,0
2002-01-16,1479.62,0
2002-01-17,1419.52,0
2002-01-18,1415.44,0
2002-01-21,1366.97,0
2002-01-22,1358.69,0
2002-01-23,1444.96,0
2002-01-24,1456.4,0
2002-01-25,1451.48,0
2002-01-28,1359.55,0
2002-01-29,1392.78,0
2002-01-30,1396.6,0
2002-01-31,1491.67,0
2002-02-01,1485.77,0
2002-02-04,1511.33,0
2002-02-05,1518.28,0
2002-02-06,1485.8,0
2002-02-07,1515.39,0
2002-02-08,1506.61,0
2002-02-11,1506.61,0
2002-02-12,1506.61,0
2002-02-13,1506.61,0
2002-02-14,1506.61,0
2002-02-15,1506.61,0
2002-02-18,1506.61,0
2002-02-19,1506.61,0
2002-02-20,1506.61,0
2002-02-21,1506.61,0
2002-02-22,1506.61,0
2002-02-25,1530.28,0
2002-02-26,1531.43,0
2002-02-27,1538.32,0
2002-02-28,1524.7,0
2002-03-01,1502.54,0
2002-03-04,1526.8,0
2002-03-05,1560.08,0
2002-03-06,1569.21,0
2002-03-07,1613.0,0
2002-03-08,1640.26,0
2002-03-11,1664.09,0
2002-03-12,1643.69,0
2002-03-13,1623.43,0
2002-03-14,1665.15,0
2002-03-15,1620.98,0
2002-03-18,1623.88,0
2002-03-19,1665.36,0
2002-03-20,1682.51,0
2002-03-21,1685.02,0
2002-03-22,1669.69,0
2002-03-25,1675.29,0
2002-03-26,1649.48,0
2002-03-27,1654.23,0
2002-03-28,1650.67,0
2002-03-29,1603.91,0
2002-04-01,1608.51,0
2002-04-02,1582.88,0
2002-04-03,1594.51,0
2002-04-04,1641.7,0
2002-04-05,1634.64,0
2002-04-08,1640.65,0
2002-04-09,1667.52,0
2002-04-10,1677.66,0
2002-04-11,1649.53,0
2002-04-12,1658.98,0
2002-04-15,1649.5,0
2002-04-16,1640.29,0
2002-04-17,1644.4,0
2002-04-18,1628.14,0
2002-04-19,1635.17,0
2002-04-22,1627.48,0
2002-04-23,1624.55,0
2002-04-24,1611.05,0
2002-04-25,1615.92,0
2002-04-26,1640.59,0
2002-04-29,1665.81,0
2002-04-30,1667.75,0
2002-05-01,1667.75,0
2002-05-02,1667.75,0
2002-05-03,1667.75,0
2002-05-06,1667.75,0
2002-05-07,1667.75,0
2002-05-08,1652.37,0
2002-05-09,1650.58,0
2002-05-10,1638.2,0
2002-05-13,1623.94,0
2002-05-14,1616.23,0
2002-05-15,1598.35,0
2002-05-16,1549.5,0
2002-05-17,1567.5,0
2002-05-20,1541.53,0
2002-05-21,1588.11,0
2002-05-22,1564.49,0
2002-05-23,1571.61,0
2002-05-24,1549.47,0
2002-05-27,1555.05,0
2002-05-28,1558.52,0
2002-05-29,1524.81,0
2002-05-30,1523.52,0
2002-05-31,1515.73,0
2002-06-03,1483.35,0
2002-06-04,1490.51,0
2002-06-05,1462.0,0
2002-06-06,1521.26,0
2002-06-07,1529.51,0
2002-06-10,1517.23,0
2002-06-11,1530.96,0
2002-06-12,1524.84,0
2002-06-13,1511.71,0
2002-06-14,1494.25,0
2002-06-17,1496.24,0
2002-06-18,1524.07,0
2002-06-19,1507.67,0
2002-06-20,1516.15,0
2002-06-21,1562.72,0
2002-06-24,1707.31,0
2002-06-25,1706.59,0
2002-06-26,1712.91,0
2002-06-27,1723.55,0
2002-06-28,1732.76,0
2002-07-01,1713.7,0
2002-07-02,1724.95,0
2002-07-03,1730.92,0
2002-07-04,1713.14,0
2002-07-05,1722.19,0
2002-07-08,1732.93,0
2002-07-09,1729.99,0
2002-07-10,1701.82,0
2002-07-11,1696.94,0
2002-07-12,1698.3,0
2002-07-15,1687.94,0
2002-07-16,1691.62,0
2002-07-17,1701.72,0
2002-07-18,1704.91,0
2002-07-19,1713.86,0
2002-07-22,1681.01,0
2002-07-23,1673.86,0
2002-07-24,1672.4,0
2002-07-25,1665.11,0
2002-07-26,1657.5,0
2002-07-29,1665.67,0
2002-07-30,1669.0,0
2002-07-31,1651.59,0
2002-08-01,1653.01,0
2002-08-02,1661.43,0
2002-08-05,1653.96,0
2002-08-06,1670.62,0
2002-08-07,1668.06,0
2002-08-08,1659.8,0
2002-08-09,1647.05,0
2002-08-12,1634.57,0
2002-08-13,1636.63,0
2002-08-14,1646.72,0
2002-08-15,1634.37,0
2002-08-16,1646.79,0
2002-08-19,1644.3,0
2002-08-20,1671.35,0
2002-08-21,1673.55,0
2002-08-22,1686.11,0
2002-08-23,1683.21,0
2002-08-26,1670.69,0
2002-08-27,1679.69,0
2002-08-28,1676.77,0
2002-08-29,1667.32,0
2002-08-30,1666.62,0
2002-09-02,1668.77,0
2002-09-03,1674.07,0
2002-09-04,1663.97,0
2002-09-05,1641.81,0
2002-09-06,1631.38,0
2002-09-09,1621.58,0
2002-09-10,1625.11,0
2002-09-11,1620.35,0
2002-09-12,1624.56,0
2002-09-13,1625.76,0
2002-09-16,1604.08,0
2002-09-17,1604.88,0
2002-09-18,1594.58,0
2002-09-19,1619.35,0
2002-09-20,1604.91,0
2002-09-23,1602.59,0
2002-09-24,1596.73,0
2002-09-25,1597.84,0
2002-09-26,1587.65,0
2002-09-27,1581.62,0
2002-09-30,1581.62,0
2002-10-01,1581.62,0
2002-10-02,1581.62,0
2002-10-03,1581.62,0
2002-10-04,1581.62,0
2002-10-07,1581.62,0
2002-10-08,1562.99,0
2002-10-09,1535.37,0
2002-10-10,1530.41,0
2002-10-11,1524.05,0
2002-10-14,1531.68,0
2002-10-15,1524.73,0
2002-10-16,1537.39,0
2002-10-17,1513.1,0
2002-10-18,1519.54,0
2002-10-21,1524.93,0
2002-10-22,1548.1,0
2002-10-23,1548.96,0
2002-10-24,1536.52,0
2002-10-25,1520.31,0
2002-10-28,1502.72,0
2002-10-29,1510.88,0
2002-10-30,1509.71,0
2002-10-31,1507.5,0
2002-11-01,1510.76,0
2002-11-04,1531.84,0
2002-11-05,1558.24,0
2002-11-06,1552.56,0
2002-11-07,1554.24,0
2002-11-08,1522.19,0
2002-11-11,1504.4,0
2002-11-12,1485.91,0
2002-11-13,1490.46,0
2002-11-14,1460.8,0
2002-11-15,1463.69,0
2002-11-18,1451.29,0
2002-11-19,1462.17,0
2002-11-20,1425.84,0
2002-11-21,1390.63,0
2002-11-22,1395.5,0
2002-11-25,1398.44,0
2002-11-26,1371.17,0
2002-11-27,1378.75,0
2002-11-28,1417.53,0
2002-11-29,1434.18,0
2002-12-02,1395.68,0
2002-12-03,1408.84,0
2002-12-04,1414.45,0
2002-12-05,1404.88,0
2002-12-06,1405.53,0
2002-12-09,1400.87,0
2002-12-10,1383.84,0
2002-12-11,1379.19,0
2002-12-12,1383.91,0
2002-12-13,1396.9,0
2002-12-16,1408.52,0
2002-12-17,1416.1,0
2002-12-18,1411.72,0
2002-12-19,1413.6,0
2002-12-20,1427.94,0
2002-12-23,1430.2,0
2002-12-24,1430.83,0
2002-12-25,1421.52,0
2002-12-26,1384.15,0
2002-12-27,1382.97,0
2002-12-30,1366.36,0
2002-12-31,1357.65,0
2003-01-01,1357.65,0
2003-01-02,1320.63,0
2003-01-03,1319.87,0
2003-01-06,1334.68,0
2003-01-07,1332.06,0
2003-01-08,1372.07,0
2003-01-09,1397.38,0
2003-01-10,1384.86,0
2003-01-13,1386.31,0
2003-01-14,1466.85,0
2003-01-15,1459.92,0
2003-01-16,1485.62,0
2003-01-17,1478.68,0
2003-01-20,1482.68,0
2003-01-21,1454.89,0
2003-01-22,1460.53,0
2003-01-23,1450.62,0
2003-01-24,1479.07,0
2003-01-27,1496.16,0
2003-01-28,1500.64,0
2003-01-29,1499.81,0
2003-01-30,1499.81,0
2003-01-31,1499.81,0
2003-02-03,1499.81,0
2003-02-04,1499.81,0
2003-02-05,1499.81,0
2003-02-06,1499.81,0
2003-02-07,1499.81,0
2003-02-10,1480.17,0
2003-02-11,1492.76,0
2003-02-12,1510.67,0
2003-02-13,1504.34,0
2003-02-14,1510.95,0
2003-02-17,1496.52,0
2003-02-18,1496.47,0
2003-02-19,1510.8,0
2003-02-20,1509.49,0
2003-02-21,1478.87,0
2003-02-24,1481.94,0
2003-02-25,1511.28,0
2003-02-26,1513.18,0
2003-02-27,1513.7,0
2003-02-28,1511.93,0
2003-03-03,1525.48,8800
2003-03-04,1524.3,8000
2003-03-05,1517.18,6800
2003-03-06,1498.34,8400
2003-03-07,1493.09,7000
2003-03-10,1468.92,7400
2003-03-11,1469.55,0
2003-03-12,1475.01,5200
2003-03-13,1464.65,5400
2003-03-14,1466.04,4800
2003-03-17,1469.27,6400
2003-03-18,1459.89,6000
2003-03-19,1469.96,6600
2003-03-20,1464.54,6800
2003-03-21,1474.66,5400
2003-03-24,1477.77,4800
2003-03-25,1462.4,5800
2003-03-26,1456.27,5600
2003-03-27,1499.35,13400
2003-03-28,1491.94,13200
2003-03-31,1510.58,10600
2003-04-01,1522.55,13400
2003-04-02,1521.32,9800
2003-04-03,1511.73,8200
2003-04-04,1521.13,9000
2003-04-07,1515.13,11800
2003-04-08,1520.55,15000
2003-04-09,1543.67,28800
2003-04-10,1551.18,31600
2003-04-11,1576.86,29400
2003-04-14,1616.07,36600
2003-04-15,1631.47,32200
2003-04-16,1606.24,39000
2003-04-17,1613.6,28400
2003-04-18,1603.08,24400
2003-04-21,1571.71,21600
2003-04-22,1568.69,11200
2003-04-23,1541.96,15600
2003-04-24,1503.59,19600
2003-04-25,1487.15,12000
2003-04-28,1537.69,23800
2003-04-29,1509.31,18600
2003-04-30,1521.44,18800
2003-05-01,1521.44,0
2003-05-02,1521.44,0
2003-05-05,1521.44,0
2003-05-06,1521.44,0
2003-05-07,1521.44,0
2003-05-08,1521.44,0
2003-05-09,1521.44,0
2003-05-12,1531.87,15400
2003-05-13,1485.31,22600
2003-05-14,1522.92,18200
2003-05-15,1555.29,22800
2003-05-16,1554.45,16000
2003-05-19,1555.45,13400
2003-05-20,1535.52,11400
2003-05-21,1533.48,9000
2003-05-22,1546.11,9600
2003-05-23,1560.95,18200
2003-05-26,1569.51,15200
2003-05-27,1568.34,14200
2003-05-28,1551.81,15000
2003-05-29,1568.16,14800
2003-05-30,1576.26,16200
2003-06-02,1576.53,11600
2003-06-03,1562.24,11200
2003-06-04,1574.11,14200
2003-06-05,1556.25,11800
2003-06-06,1538.92,10600
2003-06-09,1530.21,9800
2003-06-10,1538.76,6800
2003-06-11,1565.84,13200
2003-06-12,1562.11,8200
2003-06-13,1566.77,9600
2003-06-16,1559.7,8000
2003-06-17,1557.18,7200
2003-06-18,1553.88,8800
2003-06-19,1538.75,10000
2003-06-20,1529.47,6600
2003-06-23,1511.36,7400
2003-06-24,1512.43,6400
2003-06-25,1502.08,6800
2003-06-26,1515.38,9400
2003-06-27,1497.05,7600
2003-06-30,1486.02,5800
2003-07-01,1484.7,6600
2003-07-02,1499.68,6800
2003-07-03,1504.44,6600
2003-07-04,1502.35,6400
2003-07-07,1501.48,6000
2003-07-08,1512.02,6600
2003-07-09,1503.31,5400
2003-07-10,1531.93,13400
2003-07-11,1528.85,8800
2003-07-14,1521.41,6200
2003-07-15,1525.44,7200
2003-07-16,1529.49,7000
2003-07-17,1539.36,12800
2003-07-18,1507.16,11400
2003-07-21,1495.89,10200
2003-07-22,1498.48,8800
2003-07-23,1502.15,6800
2003-07-24,1493.45,6400
2003-07-25,1477.65,14400
2003-07-28,1470.39,6600
2003-07-29,1477.3,5400
2003-07-30,1479.65,6600
2003-07-31,1476.74,5600
2003-08-01,1476.97,6200
2003-08-04,1494.36,7400
2003-08-05,1494.31,5600
2003-08-06,1486.25,5600
2003-08-07,1487.37,5400
2003-08-08,1471.27,7200
2003-08-11,1474.41,4600
2003-08-12,1479.28,4000
2003-08-13,1465.83,4800
2003-08-14,1455.9,7000
2003-08-15,1450.2,6600
2003-08-18,1445.09,5000
2003-08-19,1449.71,4600
2003-08-20,1441.66,5600
2003-08-21,1441.09,5800
2003-08-22,1438.88,5200
2003-08-25,1422.18,5600
2003-08-26,1425.21,5000
2003-08-27,1425.36,4400
2003-08-28,1415.69,4800
2003-08-29,1421.98,5800
2003-09-01,1449.82,9000
2003-09-02,1446.51,9000
2003-09-03,1447.85,7400
2003-09-04,1447.43,7200
2003-09-05,1431.53,8000
2003-09-08,1425.73,6000
2003-09-09,1420.07,6200
2003-09-10,1423.18,5000
2003-09-11,1423.96,4400
2003-09-12,1409.16,10065200
2003-09-15,1397.54,7000
2003-09-16,1406.1,6600
2003-09-17,1389.82,6000
2003-09-18,1390.48,5800
2003-09-19,1391.37,5400
2003-09-22,1381.44,4800
2003-09-23,1390.17,6000
2003-09-24,1394.23,6000
2003-09-25,1376.29,4800
2003-09-26,1370.84,4600
2003-09-29,1355.33,4800
2003-09-30,1367.16,6000
2003-10-01,1367.16,0
2003-10-02,1367.16,0
2003-10-03,1367.16,0
2003-10-06,1367.16,0
2003-10-07,1367.16,0
2003-10-08,1371.69,4400
2003-10-09,1369.17,5600
2003-10-10,1404.01,12600
2003-10-13,1399.66,8400
2003-10-14,1388.17,6400
2003-10-15,1383.1,6800
2003-10-16,1365.51,5800
